file,session_id,max_same_tool_count,max_same_tool,total_tool_calls_in_session,distinct_tools_in_session,has_tool_availability_language,has_action_validity_constraint,has_direct_tool_permission_language,has_explicit_permission_language,has_explicit_permission_language_near_tool_context,tool_counts_json
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_160,3,go,6,4,True,True,False,False,False,"{""go"":3,""take"":1,""heat"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_161,3,go,7,5,True,True,False,False,False,"{""go"":3,""open"":1,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_162,3,go,5,3,True,True,False,False,False,"{""go"":3,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_163,7,go,17,5,True,True,False,False,False,"{""go"":7,""open"":4,""close"":4,""take"":1,""use"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_164,2,go,4,3,True,True,False,False,False,"{""go"":2,""take"":1,""use"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_165,8,go,15,5,True,True,False,False,False,"{""go"":8,""open"":2,""take"":2,""put"":2,""examine"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_166,6,take,12,3,True,True,False,False,False,"{""take"":6,""go"":4,""put"":2}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_167,11,go,21,5,True,True,False,False,False,"{""go"":11,""open"":7,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_168,5,go,9,3,True,True,False,False,False,"{""go"":5,""take"":2,""put"":2}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_169,2,go,4,3,True,True,False,False,False,"{""go"":2,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_170,15,go,18,4,True,True,False,False,False,"{""go"":15,""inventory"":1,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_171,3,go,8,5,True,True,False,False,False,"{""go"":3,""open"":2,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_172,4,go,8,3,True,True,False,False,False,"{""go"":4,""take"":2,""put"":2}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_173,18,go,35,6,True,True,False,False,False,"{""go"":18,""open"":13,""close"":1,""take"":1,""cool"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_174,3,go,7,5,True,True,False,False,False,"{""go"":3,""take"":1,""heat"":1,""open"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_175,7,go,11,3,True,True,False,False,False,"{""go"":7,""take"":2,""put"":2}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_176,3,go,5,3,True,True,False,False,False,"{""go"":3,""use"":1,""take"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_177,3,go,6,4,True,True,False,False,False,"{""go"":3,""take"":1,""heat"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_178,3,go,6,4,True,True,False,False,False,"{""go"":3,""take"":1,""open"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_179,12,go,23,5,True,True,False,False,False,"{""go"":12,""open"":8,""examine"":1,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_180,4,go,6,3,True,True,False,False,False,"{""go"":4,""take"":1,""use"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_181,4,go,6,3,True,True,False,False,False,"{""go"":4,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_182,4,go,7,4,True,True,False,False,False,"{""go"":4,""open"":1,""take"":1,""use"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_183,3,go,5,3,True,True,False,False,False,"{""go"":3,""take"":1,""cool"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_184,5,take,12,3,True,True,False,False,False,"{""take"":5,""go"":4,""put"":3}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_185,4,go,7,4,True,True,False,False,False,"{""go"":4,""open"":1,""take"":1,""use"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_186,7,go,12,4,True,True,False,False,False,"{""go"":7,""take"":2,""put"":2,""open"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_187,3,go,7,4,True,True,False,False,False,"{""go"":3,""open"":2,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_188,5,go,7,3,True,True,False,False,False,"{""go"":5,""take"":1,""use"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_189,3,go,7,5,True,True,False,False,False,"{""go"":3,""take"":1,""heat"":1,""open"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_190,10,go,19,7,True,True,False,False,False,"{""go"":10,""open"":4,""examine"":1,""inventory"":1,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_191,3,go,5,3,True,True,False,False,False,"{""go"":3,""take"":1,""use"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_192,7,go,14,5,True,True,False,False,False,"{""go"":7,""open"":4,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_193,9,go,22,6,True,True,False,False,False,"{""go"":9,""open"":5,""close"":5,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_194,3,go,5,3,True,True,False,False,False,"{""go"":3,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_195,3,go,6,4,True,True,False,False,False,"{""go"":3,""take"":1,""open"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_196,17,go,29,5,True,True,False,False,False,"{""go"":17,""open"":9,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_197,2,go,5,4,True,True,False,False,False,"{""go"":2,""open"":1,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_198,9,go,20,6,True,True,False,False,False,"{""go"":9,""open"":7,""take"":1,""examine"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_199,4,go,7,4,True,True,False,False,False,"{""go"":4,""take"":1,""heat"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_200,8,go,17,6,True,True,False,False,False,"{""go"":8,""open"":3,""close"":3,""take"":1,""cool"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_201,7,go,21,4,True,True,False,False,False,"{""go"":7,""take"":7,""open"":5,""put"":2}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_202,2,go,4,3,True,True,False,False,False,"{""go"":2,""take"":1,""use"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_203,2,go,4,3,True,True,False,False,False,"{""go"":2,""take"":1,""use"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_204,8,go,14,4,True,True,False,False,False,"{""go"":8,""open"":4,""take"":1,""use"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_205,10,go,19,6,True,True,False,False,False,"{""go"":10,""open"":5,""inventory"":1,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_206,3,go,6,4,True,True,False,False,False,"{""go"":3,""open"":1,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_207,3,go,6,4,True,True,False,False,False,"{""go"":3,""look"":1,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_208,3,examine,6,3,True,True,False,False,False,"{""examine"":3,""use"":2,""go"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_209,12,go,28,7,True,True,False,False,False,"{""go"":12,""put"":6,""take"":4,""open"":2,""task"":2,""examine"":1,""close"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_210,16,go,29,5,True,True,False,False,False,"{""go"":16,""open"":10,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_211,4,go,7,4,True,True,False,False,False,"{""go"":4,""open"":1,""take"":1,""use"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_212,9,go,16,4,True,True,False,False,False,"{""go"":9,""open"":5,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_213,4,go,8,5,True,True,False,False,False,"{""go"":4,""take"":1,""clean"":1,""open"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_214,4,go,6,3,True,True,False,False,False,"{""go"":4,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_215,17,go,32,5,True,True,False,False,False,"{""go"":17,""open"":11,""examine"":2,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_216,3,go,7,5,True,True,False,False,False,"{""go"":3,""open"":1,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_217,3,go,6,4,True,True,False,False,False,"{""go"":3,""take"":1,""open"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_218,15,go,26,4,True,True,False,False,False,"{""go"":15,""open"":9,""take"":1,""cool"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_219,16,go,29,5,True,True,False,False,False,"{""go"":16,""open"":10,""take"":1,""heat"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_220,3,go,7,5,True,True,False,False,False,"{""go"":3,""open"":1,""take"":1,""heat"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_221,4,go,8,5,True,True,False,False,False,"{""go"":4,""look"":1,""take"":1,""open"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_222,3,go,7,5,True,True,False,False,False,"{""go"":3,""open"":1,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_223,13,go,22,5,True,True,False,False,False,"{""go"":13,""open"":6,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_224,4,go,8,3,True,True,False,False,False,"{""go"":4,""take"":2,""put"":2}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_225,4,go,10,3,True,True,False,False,False,"{""go"":4,""take"":4,""put"":2}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_226,3,go,7,5,True,True,False,False,False,"{""go"":3,""take"":1,""cool"":1,""open"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_227,4,go,8,5,True,True,False,False,False,"{""go"":4,""open"":1,""take"":1,""heat"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_228,4,go,9,6,True,True,False,False,False,"{""go"":4,""look"":1,""take"":1,""clean"":1,""open"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_229,3,go,7,5,True,True,False,False,False,"{""go"":3,""take"":1,""clean"":1,""open"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_230,6,go,12,4,True,True,False,False,False,"{""go"":6,""take"":2,""put"":2,""open"":2}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_231,10,go,18,5,True,True,False,False,False,"{""go"":10,""open"":5,""take"":1,""cool"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_232,10,go,25,6,True,True,False,False,False,"{""go"":10,""examine"":6,""put"":4,""open"":3,""take"":1,""cool"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_233,8,go,13,5,True,True,False,False,False,"{""go"":8,""open"":2,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_234,3,go,6,4,True,True,False,False,False,"{""go"":3,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_235,15,go,28,5,True,True,False,False,False,"{""go"":15,""open"":10,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_236,4,go,8,5,True,True,False,False,False,"{""go"":4,""open"":1,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_237,5,go,9,5,True,True,False,False,False,"{""go"":5,""open"":1,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_238,14,go,28,4,True,True,False,False,False,"{""go"":14,""open"":12,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_239,9,go,20,6,True,True,False,False,False,"{""go"":9,""open"":4,""close"":4,""inventory"":1,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_240,11,go,19,5,True,True,False,False,False,"{""go"":11,""open"":5,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_241,19,go,31,5,True,True,False,False,False,"{""go"":19,""open"":9,""take"":1,""cool"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_242,21,go,27,4,True,True,False,False,False,"{""go"":21,""open"":2,""take"":2,""put"":2}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_243,5,go,9,5,True,True,False,False,False,"{""go"":5,""take"":1,""clean"":1,""open"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_244,3,go,8,5,True,True,False,False,False,"{""go"":3,""open"":2,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_245,5,go,8,4,True,True,False,False,False,"{""go"":5,""take"":1,""cool"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_246,7,go,10,4,True,True,False,False,False,"{""go"":7,""take"":1,""open"":1,""use"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_247,8,go,11,4,True,True,False,False,False,"{""go"":8,""open"":1,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_248,2,go,4,3,True,True,False,False,False,"{""go"":2,""use"":1,""look"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_249,3,go,6,4,True,True,False,False,False,"{""go"":3,""take"":1,""heat"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_250,5,go,8,4,True,True,False,False,False,"{""go"":5,""take"":1,""heat"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_251,5,go,9,4,True,True,False,False,False,"{""go"":5,""open"":2,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_252,5,go,9,3,True,True,False,False,False,"{""go"":5,""take"":2,""put"":2}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_253,7,go,12,6,True,True,False,False,False,"{""go"":7,""open"":1,""close"":1,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_254,3,go,7,5,True,True,False,False,False,"{""go"":3,""take"":1,""clean"":1,""open"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_255,3,go,9,6,True,True,False,False,False,"{""go"":3,""open"":2,""take"":1,""close"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_256,5,go,10,6,True,True,False,False,False,"{""go"":5,""open"":1,""close"":1,""take"":1,""cool"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_257,4,go,6,3,True,True,False,False,False,"{""go"":4,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_258,3,go,7,5,True,True,False,False,False,"{""go"":3,""open"":1,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_259,4,go,8,3,True,True,False,False,False,"{""go"":4,""take"":2,""put"":2}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_260,10,go,17,5,True,True,False,False,False,"{""go"":10,""open"":2,""take"":2,""put"":2,""clean"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_261,5,go,10,4,True,True,False,False,False,"{""go"":5,""take"":2,""put"":2,""open"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_262,2,go,5,4,True,True,False,False,False,"{""go"":2,""take"":1,""open"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_263,3,go,8,5,True,True,False,False,False,"{""go"":3,""open"":2,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_264,7,go,12,4,True,True,False,False,False,"{""go"":7,""take"":2,""put"":2,""open"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_265,4,go,7,4,True,True,False,False,False,"{""go"":4,""take"":1,""cool"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_266,3,go,7,5,True,True,False,False,False,"{""go"":3,""take"":1,""heat"":1,""open"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_267,6,go,13,4,True,True,False,False,False,"{""go"":6,""take"":4,""put"":2,""inventory"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_268,9,go,19,5,True,True,False,False,False,"{""go"":9,""take"":4,""open"":2,""examine"":2,""put"":2}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_269,3,go,6,4,True,True,False,False,False,"{""go"":3,""take"":1,""cool"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_270,1,go,3,3,True,True,False,False,False,"{""go"":1,""take"":1,""use"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_271,5,go,7,3,True,True,False,False,False,"{""go"":5,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_272,9,go,16,5,True,True,False,False,False,"{""go"":9,""open"":4,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_273,2,go,5,4,True,True,False,False,False,"{""go"":2,""open"":1,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_274,2,go,4,3,True,True,False,False,False,"{""go"":2,""use"":1,""take"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_275,2,go,4,3,True,True,False,False,False,"{""go"":2,""take"":1,""use"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_276,5,go,9,5,True,True,False,False,False,"{""go"":5,""open"":1,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_277,2,go,5,4,True,True,False,False,False,"{""go"":2,""open"":1,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_278,10,go,18,5,True,True,False,False,False,"{""go"":10,""open"":5,""take"":1,""cool"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_279,7,go,12,4,True,True,False,False,False,"{""go"":7,""take"":2,""put"":2,""open"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_280,19,go,30,5,True,True,False,False,False,"{""go"":19,""open"":8,""take"":1,""heat"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_281,8,go,17,5,True,True,False,False,False,"{""go"":8,""open"":6,""take"":1,""cool"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_282,13,go,24,4,True,True,False,False,False,"{""go"":13,""open"":9,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_283,11,go,26,7,True,True,False,False,False,"{""go"":11,""put"":6,""take"":5,""inventory"":1,""task"":1,""look"":1,""examine"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_284,4,go,7,4,True,True,False,False,False,"{""go"":4,""take"":1,""cool"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_285,3,go,7,5,True,True,False,False,False,"{""go"":3,""open"":1,""take"":1,""clean"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_286,2,go,4,3,True,True,False,False,False,"{""go"":2,""take"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_287,11,go,19,5,True,True,False,False,False,"{""go"":11,""open"":5,""take"":1,""cool"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_288,12,go,22,4,True,True,False,False,False,"{""go"":12,""open"":6,""take"":2,""put"":2}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_289,10,go,19,5,True,True,False,False,False,"{""go"":10,""open"":6,""take"":1,""heat"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_290,14,go,25,5,True,True,False,False,False,"{""go"":14,""open"":8,""take"":1,""heat"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_291,2,go,5,4,True,True,False,False,False,"{""go"":2,""take"":1,""open"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_292,16,go,27,5,True,True,False,False,False,"{""go"":16,""open"":8,""take"":1,""cool"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_293,4,go,7,4,True,True,False,False,False,"{""go"":4,""take"":1,""heat"":1,""put"":1}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_294,9,go,27,4,True,True,False,False,False,"{""go"":9,""put"":9,""take"":7,""examine"":2}"
alfworld-00000-of-00001-302ad687bb3817a4.parquet,alfworld_295,6,go,16,5,True,True,False,False,False,"{""go"":6,""take"":4,""put"":4,""task"":1,""inventory"":1}"
